username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
;2019-04-30 13:31;0;1;"Only selectively useful some of the time. It is either hyper-useful or not useful at all and it can get in the way of other things. Very polar. I am reminded of this. Some times they want to be an ENTJ , sometimes an INFJ, and other times an ESTP. https:// twitter.com/amor_vincit_1/ status/1122326654481600512 …";;;;"1123323997272399872";https://twitter.com/Roland00Address/status/1123323997272399872
;2019-04-25 21:45;0;0;"I am having a sweet and dirty dream that a perfectly lovely gentle ginger ENTJ girl, throwing aside an aquamarine chemise, sings softly to an attentive but magical calico mustang.";;;;"1121636324111306752";https://twitter.com/MBTIhorsewomen/status/1121636324111306752
;2019-04-25 17:47;0;7;"I, an humble ENTJ , today learned I am not good at fEeLiNgS";;;;"1121576457770131457";https://twitter.com/ashytin_/status/1121576457770131457
;2019-04-23 03:06;0;2;"I am an ENTJ . We don't believe in that shit.";;;;"1120630069234421761";https://twitter.com/shabda/status/1120630069234421761
;2019-04-21 15:34;0;4;"lmao the first ENTJ one I read just now is "I swear if I read one more description of ENTJ ’s being correlated to businesses, I’m going to lose my shit." a;dfjaslfjasf;ds "Help with workplace troubles!" " I am an ENTJ , and I want to know how to cope with severe stress."";;;;"1120093387435036672";https://twitter.com/ziselianhua/status/1120093387435036672
;2019-04-20 01:49;0;0;"After discovering I am an entj personality type. It's like a ton of stuff finally makes sense. I just thought that behavior was just... normal. But apparently not many people see work that way. It sort of explains why I tend to make team work hard. https:// likeananchor.com/2019/02/11/7-f ictional-characters-that-youll-relate-to-if-youre-an-entj/ …";;;;"1119523566909702144";https://twitter.com/Willmur59880543/status/1119523566909702144
;2019-04-19 05:25;0;1;"I Am not sure if I am an #ENTJ ...but I am right there with you! I totally don’t get the hype as an adult! Now, 13 yr old me was a little different.";;;#ENTJ;"1119215504764350465";https://twitter.com/AngieDicken/status/1119215504764350465
;2019-04-18 12:42;1;1;"I am an #ENTJ personality type and have been so continuously.";;;#ENTJ;"1118963022096031745";https://twitter.com/TanisLeonhardi/status/1118963022096031745
;2019-04-17 18:21;0;1;"I mean I am an ENTJ but am also an 8 and I love SPKs so pic.twitter.com/5QeEm2PLgi";;;;"1118685860541685760";https://twitter.com/M_Y_Emerson/status/1118685860541685760
;2019-04-12 11:10;0;1;"I am somewhere between a Scorpion Queen and an actual walrus...I sometimes get ENTJ and other times ENFJ. This Tweet is hilarious. pic.twitter.com/e42YBKzPPk";;;;"1116765611361587200";https://twitter.com/clmurphy4/status/1116765611361587200
;2019-04-12 10:44;0;0;"Discover your #personality - Knowing your traits & capabilities adds to your #productivity & purpose There's a quick test that can help: http://www. quistic.com/personality-ty pe/test … . Try it and share your personality. I am an #ENTJ #FridayThoughts #psychology #HR #thinking @penelopetrunk";;@penelopetrunk;#personality #productivity #ENTJ #FridayThoughts #psychology #HR #thinking;"1116758924303060997";https://twitter.com/abhilash_171/status/1116758924303060997
;2019-04-11 11:19;0;0;"My coworker called it "Angry bird." "Sam, why would I put up an Angry bird on the outside of my cube?? It's a Peep for upcoming Easter! Try not to be religious at work." Btw, the color chart is my Insight Training results. What can I say? I am an ENTJ , sort of expected results. pic.twitter.com/oPrE5VNr5W";;;;"1116405316026023942";https://twitter.com/EunnieM/status/1116405316026023942
;2019-04-10 11:28;0;0;"I have Virgo sun, Leo moon, Cap/Sag rising since I don't know exactly what time I was born askdldl, Virgo venus and Leo mars for my signs but don't know enough about them to have a favorite Don't know what the life path thingie is and I am an ENTJ c:";;;;"1116045275288616960";https://twitter.com/7_makes_one/status/1116045275288616960
;2019-04-09 20:48;0;0;"Myers Briggs Personality Inventory ( I am either an ENTP/ ENTJ ), there are 16 types total.";;;;"1115823740531691521";https://twitter.com/ThatVDOVault/status/1115823740531691521
;2019-04-09 15:50;0;0;"What type of career personality are you? I am an #entj but also had another one to consider #entp so does that give me a split personality? If you know yours please share if not but your interested in knowing it the link below has a free one. https://www. careerplanner.com /";;;#entj #entp;"1115748751229050880";https://twitter.com/BamaMountaineer/status/1115748751229050880
;2019-04-08 14:26;0;0;"What does the P stand for at the end? I am supposedly an ENTJ";;;;"1115365221025992706";https://twitter.com/orthoheterodox1/status/1115365221025992706
;2019-04-07 06:35;0;0;"Being an estj/ entj is so annoying cause everyone else is either infp or enfp and they see things differently from you and our values are too different and when I do things my way I am seen as rigid and too ambitious honestly estj/ entj can never win";;;;"1114884398401200128";https://twitter.com/h4sy4/status/1114884398401200128
;2019-04-05 13:18;0;0;"I am an ENTJ https:// twitter.com/AndrewYang/sta tus/1114255304429121536 …";;;;"1114260931687669760";https://twitter.com/GORGEOUS_______/status/1114260931687669760
;2019-04-05 13:03;0;0;"I am an ENTJ";;;;"1114257202947211266";https://twitter.com/realBadea/status/1114257202947211266
;2019-04-04 17:27;0;4;"I am an ENTJ ...Thanks Myers-Briggs!";;;;"1113961368259125249";https://twitter.com/FrPhilTangorra/status/1113961368259125249
;2019-04-03 12:43;0;5;"I am . I’m an ENTJ .";;;;"1113527363801735168";https://twitter.com/gallerychapel/status/1113527363801735168
;2019-04-01 12:12;0;2;"|| just wanna let u guys know im an ENTJ , guess who else is,,,, YEP TYWIN. I AM TYWIN LANNISTER";;;;"1112794929653317634";https://twitter.com/vetusIeo/status/1112794929653317634
;2019-03-31 00:15;0;1;"I am an ENTJ bc my mom made me listen to Beethoven in the womb ( I am either going to lead the world or a cult, watch the YouTube video)";;;;"1112252014384295936";https://twitter.com/lauriebouch/status/1112252014384295936
;2019-03-28 16:08;0;1;"I am an ENTJ , so I will just force 20 shots down your throat. Maybe rip off my shirt and get in to a fight then ask you if I am your best friend while we cry over late night brisket tacos.";;;;"1111404617152126976";https://twitter.com/jbaksht/status/1111404617152126976
;2019-03-27 15:19;0;8;"The last time I took the Myers-Briggs test (s/o to Univ 101) I got ENTJ . My team is making everyone take it to present on at our next meeting. I got ENSJ this time and I am currently having an identity crisis.";;;;"1111030038609231878";https://twitter.com/EmilyHensler_/status/1111030038609231878
;2019-03-25 05:15;0;0;"My manager asked the whole team to do the Myers Briggs test, I extremely do not want to tell the team I am an ENTJ after only 3 weeks working here";;;;"1110153114018070528";https://twitter.com/smartphoneowner/status/1110153114018070528
;2019-03-24 20:49;0;1;"I took an Enneagram Test and I am : 6w5 When I took the Myers Briggs I was an ENTJ What are you?";;;;"1110025797316894720";https://twitter.com/RealHannahCarl/status/1110025797316894720
;2019-03-20 21:15;0;0;"I am having a sweet and dirty dream that an exquisitely featured Indian ENTJ enchantress, holding a red satin pair of jeans, knowingly feeds a handful of arfaj to a generally laid back Gypsy Vanner horse.";;;;"1108582765249904640";https://twitter.com/MBTIhorsewomen/status/1108582765249904640
;2019-03-17 16:09;0;2;"Well I am an ENTJ so… https:// twitter.com/Y2SHAF/status/ 1107375503927898113 …";;;;"1107418814877237249";https://twitter.com/iAmCharlington/status/1107418814877237249
;2019-03-15 08:06;0;2;"In fairness, you are an ENTJ . So that might be part of it... we find a WFH/no meeting Wednesday to be our most productive day... but all other days are in the office";;;;"1106572508805951488";https://twitter.com/i_am_brennan/status/1106572508805951488
;2019-03-14 11:31;0;2;"You guys were ALL WRONG (except for @AliCorvere ) I am an ENTJ - the commander! Mwhahhaaha https:// twitter.com/KTsbooknook426 /status/1106051462092730368 …";;@AliCorvere;;"1106261691707334658";https://twitter.com/KTsbooknook426/status/1106261691707334658
;2019-03-13 14:40;0;2;"This is half based on people I’ve met half based on theory and characters. For example, I’ve never actually met an ENTJ I liked but I am friends with several ENFJs.";;;;"1105946648591527942";https://twitter.com/williebermannn/status/1105946648591527942
;2019-03-12 07:57;0;0;"I was having MBTI test in college.. And now.. I am trying to retake the test.. The result is the same.. Hahaha.. No matter what I'm an absolute ENTJ .. @BTS_twt";;@BTS_twt;;"1105483073951490049";https://twitter.com/ksjwife_twt/status/1105483073951490049
;2019-03-11 20:12;0;0;"Retook the personality test and now I am an ENTP and not an ENTJ ? Haha lol";;;;"1105305530245894144";https://twitter.com/SlytheReine/status/1105305530245894144
;2019-03-10 11:01;0;8;"AND THAT IS THE GODDAMN TRUTH. And yet, I have not yet found a way to change other people, and I have tried, because I am an ENTJ with world-bending impulses ... https:// twitter.com/JenApgar/statu s/1104803992222150656 …";;;;"1104804457978753025";https://twitter.com/digiwonk/status/1104804457978753025
;2019-03-09 23:53;0;1;"so I might be an ENFP but I do not crave social interactions. I might be an ENTP but I am not ignorant of people's emotions in an argument. I might even be an ENTJ because myer briggs showed that result along with the first two. just tell me which mbti has yeehaw moments for INTP";;;;"1104651352045547520";https://twitter.com/taeoverflowers/status/1104651352045547520
;2019-03-09 06:58;0;1;"I mean I don't get involved with people who do yoga or put their Myers-Briggs type on their dating profiles, but here I am sort-of-seeing Anthony, an INFJ/ ENTJ accountant who does yoga.";;;;"1104395989782167552";https://twitter.com/SuperCroup/status/1104395989782167552
;2019-03-07 05:52;0;4;"I am an ENTJ and so is @ryanmckeen hmmmmm. So interesting. But I think there is such beauty in the diversity of different personalities.";;@ryanmckeen;;"1103654757795676160";https://twitter.com/mymodernlaw/status/1103654757795676160
;2019-03-05 19:40;0;0;"Found out I am an ENTJ personality type today. So that’s something.";;;;"1103138353786937344";https://twitter.com/RandysParadise/status/1103138353786937344
;2019-03-05 12:25;0;1;"I am ENTJ also but just baaaaaarely an E over an I, so I totally feel you.";;;;"1103028781869076481";https://twitter.com/SerenaChloeX0/status/1103028781869076481
;2019-03-05 00:08;0;0;"So I am an ENTJ /A - am I any good?";;;;"1102843407091814400";https://twitter.com/neocratus/status/1102843407091814400
;2019-03-05 00:08;0;0;"I did the personality test. I am an ENTJ /A - The Commander! There you go. Now what?";;;;"1102843259519451137";https://twitter.com/neocratus/status/1102843259519451137
;2019-03-03 12:24;0;1;"I've switched from an ENTP to an ENTJ";;;;"1102303660304850944";https://twitter.com/i_am_mr_krabs/status/1102303660304850944
;2019-03-02 23:20;0;1;"I'm an ENTJ , no wonder we're friends lol";;;;"1102106443380154369";https://twitter.com/i_am_mr_krabs/status/1102106443380154369
;2019-02-24 07:00;0;4;"i am an ENFP. 2 closest friends in the past year have been ISFPs. random outliers are an entj friend, istj friend, and enfj younger sister figure. and my actual intj sister. otherwise, it's mostly FPs. i almost exclusively develop romantic feelings for IXTX.";;;;"1099685502532403201";https://twitter.com/BourgeoisBaddie/status/1099685502532403201
;2019-02-21 14:51;0;0;"I am an ENFP but border line on last two dimensions - I often show up as ENTJ at work.";;;;"1098716949670809600";https://twitter.com/caneel/status/1098716949670809600
;2019-02-19 10:47;0;1;"Stunning! I am en ENTJ hinging on an ESTJ. The S and N are very close 49/51 percent. If you like the 16 Personalities, you would LOVE the Top 5 Strengths!";;;;"1097930675200638978";https://twitter.com/wisdomlily/status/1097930675200638978
;2019-02-19 07:25;0;2;"I am an ENTJ personality and so is Bill Gates.... makes sense";;;;"1097879801455693830";https://twitter.com/cheykh_/status/1097879801455693830
;2019-02-17 02:14;0;0;"I am having a sweet and darling dream that an ambidextrous ENTJ girl, holding a red satin sweater, strolling nonchalantly with a nervously quivering Narragansett pacer.";;;;"1097076809403899904";https://twitter.com/MBTIhorsewomen/status/1097076809403899904
;2019-02-12 07:11;0;0;"I’m an I/ ENTJ but I am WEAK for I/ENFJs https:// twitter.com/neowoozi/statu s/1094700306879852555 …";;;;"1095339504817209345";https://twitter.com/88csc/status/1095339504817209345
;2019-02-12 02:24;0;0;"I am an ENTJ . I have a friend who is a classic INFJ. She also tends to get depressed and I feel like giving her space isn't always a good thing. We don't see each other more than twice a year, but I feel like it's important to check on her. I think she appreciates.";;;;"1095267295230869505";https://twitter.com/elgorsvan/status/1095267295230869505
;2019-02-11 16:49;0;4;"Awwww yay! That makes me so happy. I have never had an ENTJ to talk typology with either! I am glad you were able to learn something about Fe without Si, and relate on the ENxJ level";;;;"1095122605454049280";https://twitter.com/MeghanLeVota/status/1095122605454049280
