username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
;2019-04-30 09:38;0;1;"@princessfemme Wow, another ENFP, what are the odds? About 2 in 100... We are Champions, btw! Occasionally, I am an INFP . Gotta have the cave time..";;@princessfemme;;"1123265408419733505";https://twitter.com/dougie0216/status/1123265408419733505
;2019-04-30 08:53;1;2;"in case you were wondering, i am an infp slytherin who is a sun aries moon libra and rising gemini that is chaotic neutral. i wish anyone who knows a lot about #classpects and #classpect related stuff could tell me what my classpect is!";;;#classpects #classpect;"1123254027259666433";https://twitter.com/X_lunaroo_X/status/1123254027259666433
;2019-04-30 05:44;0;2;"@ABeardedPoet actually, I am an INFP , not INFJ. I get those two mixed up. They're pretty similar, but different. My youngest son is either an ENFP or ENFJ. I can't get him to do the test! But he is a poet, too. https:// hellopoetry.com/poem/2902413/t hrough-my-window/ …";;@ABeardedPoet;;"1123206556181573632";https://twitter.com/honeyBklein/status/1123206556181573632
;2019-04-29 23:41;0;1;"A year ago i was an infp , now i am an infj";;;;"1123115067644338176";https://twitter.com/wheepupper/status/1123115067644338176
;2019-04-29 20:10;0;0;"b-but i am an infp mediator too... https:// twitter.com/btsvotingteam0 1/status/1122752197874216960 …";;;;"1123062091097600000";https://twitter.com/_kimsuccjin/status/1123062091097600000
;2019-04-29 19:24;0;1;"i know this was up for debate (only by myself) but i have come to the veredict that i am an INFP";;;;"1123050385134895105";https://twitter.com/bIoodfetish/status/1123050385134895105
;2019-04-29 14:40;0;0;"I am an INFP and I think it's the first time I can actually relate to something or feel understood. Do take the test people and get to know yourself better. https:// youtu.be/-XlwQyD2WVQ";;;;"1122979009095262208";https://twitter.com/roma_salvatore/status/1122979009095262208
;2019-04-29 13:37;0;1;"IM SURPRISED! I am an INFP";;;;"1122963173475110912";https://twitter.com/beka_hbee/status/1122963173475110912
;2019-04-29 07:59;0;1;"I am an INFP too!";;;;"1122878178437939200";https://twitter.com/Kpikmn/status/1122878178437939200
;2019-04-29 01:11;2;1;"BTS having a lot of INFP ...BigHit hire me please, I am an INFP too... Jokes apart, it seems like it's JK! #BBMAsTopSocial BTS @BTS_twt";;@BTS_twt;#BBMAsTopSocial;"1122775345239818240";https://twitter.com/LisaAMY19/status/1122775345239818240
;2019-04-29 01:01;1;0;"Oh an other INFP ! This is the definition of Kim Namjoon! I am an INFP too #BBMAsTopSocial BTS @BTS_twt";;@BTS_twt;#BBMAsTopSocial;"1122772941131919360";https://twitter.com/LisaAMY19/status/1122772941131919360
;2019-04-29 00:55;0;0;"I am an INFP too! #BBMAsTopSocial BTS @BTS_twt";;@BTS_twt;#BBMAsTopSocial;"1122771447506767872";https://twitter.com/LisaAMY19/status/1122771447506767872
;2019-04-29 00:37;1;0;"I am also an INFP : Mediator, but I’m aligned with Yoongi‘ style more than Namjoon & Jungkook. My husband said it was 100% accurate about me. #BBMAsTopSocial + BTS ( @BTS_twt )";;@BTS_twt;#BBMAsTopSocial;"1122766924272640000";https://twitter.com/LadyAlustria/status/1122766924272640000
;2019-04-28 22:18;0;0;"I am an INFP , and yes, I usually say “awww” hahahahahahah";;;;"1122731923300708352";https://twitter.com/salvusfeminasha/status/1122731923300708352
;2019-04-28 20:01;0;0;"[ another proof that I'm still an INFP no matter how logic I am . ]";;;;"1122697467894460416";https://twitter.com/HW94JHS/status/1122697467894460416
;2019-04-27 19:46;0;0;"5 years ago I was INFP And now I am apparently an INFJ but only like very very slightly";;;;"1122331172623642626";https://twitter.com/sarahsourire/status/1122331172623642626
;2019-04-27 04:48;0;1;"I think I am really an INFP as it's what I got at first. I did another one and it said that";;;;"1122105169750167552";https://twitter.com/nara_chan78/status/1122105169750167552
;2019-04-27 04:02;0;11;"Ok, when I thought I was an INFP , now it changed to these 2 , but I think it's kind of right about the S, like I am more an observant than an intuitive person but I am confused for the J and P. How can we know for sure which one is truly ours? pic.twitter.com/K1oYKnK2ny";;;;"1122093764342964225";https://twitter.com/nara_chan78/status/1122093764342964225
;2019-04-27 03:57;0;0;"Well I take back what I said I did the test and I am no longer an INFP , I did 2 different test and they said that I was either an ISFJ-T or an ISFP.";;;;"1122092412996919297";https://twitter.com/nara_chan78/status/1122092412996919297
;2019-04-26 14:36;0;0;"I am an INFP but I never understand how is they close or nah";;;;"1121890902857932800";https://twitter.com/WHatsu134340/status/1121890902857932800
;2019-04-25 22:27;0;1;"I am also an infp lol";;;;"1121647006835863554";https://twitter.com/lexandrawright/status/1121647006835863554
;2019-04-25 21:42;0;0;"i have evolved. i am now an infp";;;;"1121635517236273159";https://twitter.com/okputer/status/1121635517236273159
;2019-04-25 20:54;0;0;"8. I have the same MBTI personality type, with Joon, JK, and Yoongi but I'm most similar to Joon of BTS! I am an INFP . Currently guessing that Taehyun is close to being one!";;;;"1121623537280618496";https://twitter.com/thisisfortxt/status/1121623537280618496
;2019-04-25 15:39;0;1;"As an INFP I can second that. I know for me if I am getting vibes that someone doesn’t want to be there or is uncomfortable opening up much then I won’t try to force an interaction cuz then it’s inauthentic and awkward. Not necessarily saying u r doing that tho";;;;"1121544252142411776";https://twitter.com/cd_reyes87/status/1121544252142411776
;2019-04-25 14:04;0;9;"*Hypothetical Conversation* Random: Denzel, I actually think you’re an INFP . And you’re a 7. And Graves 3. Me: *Reflects and recalls that regardless if that’s true or not, doesn’t change who I’ve been, and I like who I am * Oh word? Dope. Thanks.";;;;"1121520338758664192";https://twitter.com/Deezy2_Blessed/status/1121520338758664192
;2019-04-24 20:55;0;1;"are you an infp ? im getting the vibe that you might be — hahaha yes I am what gave it away https:// curiouscat.me/snstvebrwngrl/ post/858482316?t=1556164503 …";;;;"1121261312900726784";https://twitter.com/geminirising333/status/1121261312900726784
;2019-04-24 14:34;0;0;"As an INFP , I am attracted to sad things. Thus, this story has a pull for me. https://www. youtube.com/watch?v=vjCS_u 3Sgpg …";;;;"1121165570148392960";https://twitter.com/thematthewshow/status/1121165570148392960
;2019-04-24 00:20;0;2;"Mutual: "I´m infp " Me: "OMG I´m almost the same! I´m intp" Mutual: "Wow...you must be so fucking smart" BITCH HAHAA I´M LITERALLY NOT. Idk why I am an intp when I´M A DUMBASS";;;;"1120950549569069056";https://twitter.com/PantaBoi/status/1120950549569069056
;2019-04-23 23:18;0;2;"Literally everyone else in this group is an infp or an enfp. No i am not joking. Me, Dee, Andrew, Chase, Kath, Frank, and Aaron (I think?) Are all infps";;;;"1120935089075052544";https://twitter.com/GrasveBon/status/1120935089075052544
;2019-04-22 13:03;0;1;"And i am an infp . Character that fits that luna :)";;;;"1120417820339314690";https://twitter.com/mirsophie/status/1120417820339314690
;2019-04-22 01:33;0;0;"I am a combination of artistic and investigative, as an INFP or enneagram 4w5. I am not a concrete feeling hippie artist stereotype. Those are almost always SFs. I love poetry, but the abstract kind, about thoughts and concepts, not sex and food.";;;;"1120244331917406208";https://twitter.com/aspyre/status/1120244331917406208
;2019-04-21 21:26;0;1;"That is a claim. I am an infp , and I am neither top nor bottom, thank you very much";;;;"1120182062328102912";https://twitter.com/The_Lions_Doug/status/1120182062328102912
;2019-04-21 16:28;0;2;"nsfw // all infps are bottoms source: i am an infp";;;;"1120107019397214208";https://twitter.com/wlwsylveon/status/1120107019397214208
